ema, rdp5, rdp10, rdp15
1848.5547,0.013137724,0.027305255,-0.038088903
1851.592,0.02116025,-0.012600039,-0.005027569
1849.9016,0.009530395,-0.011772729,0.015601039
1845.219,6.57E-05,-0.02187743,0.014815545
1846.8187,-0.011832113,0.010077063,0.044891972
1846.5651,-0.011075823,0.013137724,0.027305255
1850.1663,4.45E-04,0.02116025,-0.012600039
1855.2686,0.017654676,0.009530395,-0.011772729
1856.069,0.017947007,6.57E-05,-0.02187743
1863.4027,0.021325056,-0.011832113,0.010077063
1869.1998,0.025379948,-0.011075823,0.013137724
1878.3544,0.027030375,4.45E-04,0.02116025
1892.6617,0.039564297,0.017654676,0.009530395
1904.5745,0.049998097,0.017947007,6.57E-05
1915.096,0.034045916,0.021325056,-0.011832113
1925.0426,0.038279604,0.025379948,-0.011075823
1928.1438,0.013357952,0.027030375,4.45E-04
1933.6735,0.003025824,0.039564297,0.017654676
1938.7865,0.003590771,0.049998097,0.017947007
1947.8896,0.013856668,0.034045916,0.021325056
1952.7799,0.003822219,0.038279604,0.025379948
1956.8499,0.016789032,0.013357952,0.027030375
1961.7982,0.013191563,0.003025824,0.039564297
1970.184,0.022707779,0.003590771,0.049998097
1979.0715,0.01527992,0.013856668,0.034045916
1981.999,0.010834844,0.003822219,0.038279604
1986.7477,0.016527032,0.016789032,0.013357952
1989.9258,0.010622808,0.013191563,0.003025824
1997.0043,0.010774888,0.022707779,0.003590771
1997.0934,-0.008522721,0.01527992,0.013856668
2002.3684,0.01492695,0.010834844,0.003822219
2006.8749,0.009552601,0.016527032,0.016789032
2010.3475,0.01078575,0.010622808,0.013191563
2014.0084,0.001644223,0.010774888,0.022707779
2012.7659,0.005181656,-0.008522721,0.01527992
2014.1917,-0.001769216,0.01492695,0.010834844
2009.585,-0.016662546,0.009552601,0.016527032
2008.4056,-0.010151982,0.01078575,0.010622808
2012.7738,7.89E-04,0.001644223,0.010774888
2017.1461,0.013362862,0.005181656,-0.008522721
2016.9281,-0.001896121,-0.001769216,0.01492695
2013.6152,0.004620398,-0.016662546,0.009552601
2007.3223,-0.010750125,-0.010151982,0.01078575
2006.0094,-0.0145253,7.89E-04,0.001644223
2008.4686,-0.008026008,0.013362862,0.005181656
2007.2744,-0.006726019,-0.001896121,-0.001769216
2010.8275,0.012337806,0.004620398,-0.016662546
2017.6771,0.03174832,-0.010750125,-0.010151982
2022.8934,0.021491833,-0.0145253,7.89E-04
2025.2035,0.007996775,-0.008026008,0.013362862
2029.5627,0.022222223,-0.006726019,-0.001896121
2032.0807,0.008449208,0.012337806,0.004620398
2031.1104,-0.008728253,0.03174832,-0.010750125
2030.1122,-0.008631158,0.021491833,-0.0145253
2029.4551,-0.00374058,0.007996775,-0.008026008
2027.402,-0.013585764,0.022222223,-0.006726019
2029.8739,-0.001170342,0.008449208,0.012337806
2030.246,0.002224715,-0.008728253,0.03174832
2027.0795,-0.0057795,-0.008631158,0.021491833
2024.4727,-0.006310306,-0.00374058,0.007996775
2025.4358,0.005002054,-0.013585764,0.022222223
2030.2045,0.004667225,-0.001170342,0.008449208
2027.8857,-0.006462444,0.002224715,-0.008728253
2028.0619,0.007128631,-0.0057795,-0.008631158
2028.2555,0.007442747,-0.006310306,-0.00374058
2022.0204,-0.015872587,0.005002054,-0.013585764
2016.4983,-0.026775256,0.004667225,-0.001170342
2010.5247,-0.015842576,-0.006462444,0.002224715
2010.2015,-0.009789175,0.007128631,-0.0057795
2006.6871,-0.017939618,0.007442747,-0.006310306
2002.4104,-0.005898566,-0.015872587,0.005002054
2002.8336,0.00507418,-0.026775256,0.004667225
2002.2393,0.006659509,-0.015842576,-0.006462444
1996.7203,-0.017054029,-0.009789175,0.007128631
1991.903,-0.010036986,-0.017939618,0.007442747
1986.2063,-0.011021007,-0.005898566,-0.015872587
1981.3606,-0.021226944,0.00507418,-0.026775256
1977.8961,-0.017911227,0.006659509,-0.015842576
1977.3871,3.54E-04,-0.017054029,-0.009789175
1978.309,0.004744927,-0.010036986,-0.017939618
1982.4603,0.018157043,-0.011021007,-0.005898566
1984.9905,0.016886005,-0.021226944,0.00507418
1985.8225,0.012784864,-0.017911227,0.006659509
1979.9456,-0.009573004,3.54E-04,-0.017054029
1977.3588,-0.007558051,0.004744927,-0.010036986
1971.945,-0.024401302,0.018157043,-0.011021007
1966.5424,-0.025151461,0.016886005,-0.021226944
1956.66,-0.036206428,0.012784864,-0.017911227
1948.0736,-0.021830449,-0.009573004,3.54E-04
1938.2513,-0.03459568,-0.007558051,0.004744927
1918.7073,-0.056278814,-0.024401302,0.018157043
1904.0139,-0.051256374,-0.025151461,0.016886005
1879.7025,-0.07024565,-0.036206428,0.012784864
1863.5889,-0.059883043,-0.021830449,-0.009573004
1856.6093,-0.03700448,-0.03459568,-0.007558051
1847.0111,-0.017337415,-0.056278814,-0.024401302
1840.5028,-0.016675347,-0.051256374,-0.025151461
1837.2352,0.023400292,-0.07024565,-0.036206428
1839.7709,0.02822477,-0.059883043,-0.021830449
1840.7885,0.00884242,-0.03700448,-0.03459568
1841.3251,0.019268822,-0.017337415,-0.056278814
1839.9613,0.011044569,-0.016675347,-0.051256374
1828.596,-0.022497924,0.023400292,-0.07024565
1823.2465,-0.025979673,0.02822477,-0.059883043
1828.1875,0.001674905,0.00884242,-0.03700448
1829.6783,-0.004247401,0.019268822,-0.017337415
1837.1503,0.017732272,0.011044569,-0.016675347
1840.6682,0.04015971,-0.022497924,0.023400292
1844.3984,0.03189498,-0.025979673,0.02822477
1849.8147,0.012733045,0.001674905,0.00884242
1851.484,0.012268212,-0.004247401,0.019268822
1859.5289,0.013213387,0.017732272,0.011044569
1865.9778,0.019965079,0.04015971,-0.022497924
1873.6063,0.024094857,0.03189498,-0.025979673
1876.7148,0.009441749,0.012733045,0.001674905
1870.849,-0.005796067,0.012268212,-0.004247401
1861.7557,-0.03506349,0.013213387,0.017732272
1852.967,-0.03909564,0.019965079,0.04015971
1845.9027,-0.045412038,0.024094857,0.03189498
1840.5585,-0.037037805,0.009441749,0.012733045
1843.2494,0.003583431,-0.005796067,0.012268212
1844.9293,0.014391535,-0.03506349,0.013213387
1849.5071,0.027511064,-0.03909564,0.019965079
1854.4957,0.0312491,-0.045412038,0.024094857
1858.6947,0.03095347,-0.037037805,0.009441749
1858.596,0.002259935,0.003583431,-0.005796067
1854.1028,-0.008381724,0.014391535,-0.03506349
1849.1721,-0.020542663,0.027511064,-0.03909564
1844.6156,-0.025639487,0.0312491,-0.045412038
1832.7714,-0.048040766,0.03095347,-0.037037805
1828.7943,-0.02438378,0.002259935,0.003583431
1826.5936,-0.009988381,-0.008381724,0.014391535
1825.6672,-0.004094122,-0.020542663,0.027511064
1819.5155,-0.017236177,-0.025639487,0.0312491
1820.205,0.021042991,-0.048040766,0.03095347
1820.7502,0.00553814,-0.02438378,0.002259935
1814.4873,-0.015595914,-0.009988381,-0.008381724
1810.3763,-0.01538448,-0.004094122,-0.020542663
1802.1627,-0.014262539,-0.017236177,-0.025639487
1798.224,-0.022211125,0.021042991,-0.048040766
1804.4114,0.003417564,0.00553814,-0.02438378
1812.2874,0.030372687,-0.015595914,-0.009988381
1826.2279,0.04908772,-0.01538448,-0.004094122
1836.9674,0.06252154,-0.014262539,-0.017236177
1843.4545,0.048769437,-0.022211125,0.021042991
1844.4993,0.010671576,0.003417564,0.00553814
1852.7754,0.02282796,0.030372687,-0.015595914
1859.5809,0.002555837,0.04908772,-0.01538448
1868.3105,0.012394039,0.06252154,-0.014262539
1882.7668,0.038081706,0.048769437,-0.022211125
1895.4935,0.05285932,0.010671576,0.003417564
1902.8822,0.024688706,0.02282796,0.030372687
1913.6986,0.037184604,0.002555837,0.04908772
1922.5404,0.028730135,0.012394039,0.06252154
1927.3402,0.003066116,0.038081706,0.048769437
1931.1338,-4.62E-05,0.05285932,0.010671576
1933.5516,0.005578455,0.024688706,0.02282796
1933.8795,-0.011124407,0.037184604,0.002555837
1935.6113,-0.007850205,0.028730135,0.012394039
1932.451,-0.013732048,0.003066116,0.038081706
1929.5345,-0.014612298,-4.62E-05,0.05285932
1926.8936,-0.013837865,0.005578455,0.024688706
1927.2233,-0.003436305,-0.011124407,0.037184604
1923.054,-0.018614821,-0.007850205,0.028730135
1919.4678,-0.007651832,-0.013732048,0.003066116
1918.1158,-0.002690503,-0.014612298,-4.62E-05
1915.9186,-0.004800818,-0.013837865,0.005578455
1907.541,-0.02826491,-0.003436305,-0.011124407
1902.2809,-0.013187305,-0.018614821,-0.007850205
1907.7405,0.012839066,-0.007651832,-0.013732048
1911.1322,0.006268588,-0.002690503,-0.014612298
1912.9059,0.006748357,-0.004800818,-0.013837865
1920.3314,0.04055431,-0.02826491,-0.003436305
1926.402,0.036917113,-0.013187305,-0.018614821
1942.6373,0.040423304,0.012839066,-0.007651832
1954.5807,0.040343963,0.006268588,-0.002690503
1964.6572,0.044249978,0.006748357,-0.004800818
1973.3011,0.029666197,0.04055431,-0.02826491
1976.7063,0.020321023,0.036917113,-0.013187305
1981.8397,-0.002595145,0.040423304,0.012839066
1986.1595,5.44E-04,0.040343963,0.006268588
1987.2096,-0.006758203,0.044249978,0.006748357
1985.8561,-0.013666187,0.029666197,0.04055431
1986.4247,-8.19E-04,0.020321023,0.036917113
1988.3821,-0.003076372,-0.002595145,0.040423304
1989.9117,-0.003698595,5.44E-04,0.040343963
1990.4651,6.38E-04,-0.006758203,0.044249978
1991.4062,0.007437793,-0.013666187,0.029666197
1989.5033,-0.003424316,-8.19E-04,0.020321023
1987.4104,-0.00860126,-0.003076372,-0.002595145
1979.5721,-0.023952575,-0.003698595,5.44E-04
1970.2754,-0.029904494,6.38E-04,-0.006758203
1962.8727,-0.031029955,0.007437793,-0.013666187
1955.416,-0.028407251,-0.003424316,-8.19E-04
1952.6406,-0.018948581,-0.00860126,-0.003076372
1953.1432,0.003557121,-0.023952575,-0.003698595
1954.3375,0.013465503,-0.029904494,6.38E-04
1952.2383,0.005472599,-0.031029955,0.007437793
1950.108,0.008309142,-0.028407251,-0.003424316
1945.4491,-0.007586751,-0.018948581,-0.00860126
1939.1508,-0.02106747,0.003557121,-0.023952575
1936.2207,-0.017671198,0.013465503,-0.029904494
1927.2627,-0.026962051,0.005472599,-0.031029955
1920.1143,-0.025788115,0.008309142,-0.028407251
1916.0067,-0.014132219,-0.007586751,-0.018948581
1915.2177,-9.93E-04,-0.02106747,0.003557121
1911.8629,-0.01354121,-0.017671198,0.013465503
1913.2334,0.014428193,-0.026962051,0.005472599
1912.2299,0.008828852,-0.025788115,0.008309142
1915.4186,0.015050742,-0.014132219,-0.007586751
1919.845,0.013331167,-9.93E-04,-0.02106747
1918.7578,0.00841222,-0.01354121,-0.017671198
1915.8885,-0.007458064,0.014428193,-0.026962051
1912.8844,-0.003851744,0.008828852,-0.025788115
1908.2477,-0.019951608,0.015050742,-0.014132219
1905.4062,-0.022456199,0.013331167,-9.93E-04
1898.469,-0.022821685,0.00841222,-0.01354121
1890.9417,-0.02288377,-0.007458064,0.014428193
1888.3723,-0.011978736,-0.003851744,0.008828852
1888.735,2.54E-04,-0.019951608,0.015050742
1887.7961,-0.005279719,-0.022456199,0.013331167
1890.1361,0.015384466,-0.022821685,0.00841222
1894.3752,0.027138429,-0.02288377,-0.007458064
1897.2025,0.016191915,-0.011978736,-0.003851744
1902.8021,0.01852728,2.54E-04,-0.019951608
1904.7971,0.015254447,-0.005279719,-0.022456199
1910.8079,0.018610148,0.015384466,-0.022821685
1915.2258,0.011285371,0.027138429,-0.02288377
1920.1848,0.016510267,0.016191915,-0.011978736
1923.1842,0.005183931,0.01852728,2.54E-04
1927.955,0.017911108,0.015254447,-0.005279719
1932.2881,0.007633677,0.018610148,0.015384466
1937.3213,0.012701085,0.011285371,0.027138429
1941.3405,0.008968992,0.016510267,0.016191915
1945.997,0.015213025,0.005183931,0.01852728
1951.8851,0.014586194,0.017911108,0.015254447
1962.0625,0.027261736,0.007633677,0.018610148
1968.6575,0.019203601,0.012701085,0.011285371
1971.5403,0.013103934,0.008968992,0.016510267
1975.8502,0.014491337,0.015213025,0.005183931
1980.5795,0.012179595,0.014586194,0.017911108
1980.5475,-0.011159532,0.027261736,0.007633677
1980.8026,-0.00662648,0.019203601,0.012701085
1981.0924,-4.13E-04,0.013103934,0.008968992
1982.3434,-0.002879945,0.014491337,0.015213025
1985.285,-0.001225282,0.012179595,0.014586194
1994.4481,0.025590496,-0.011159532,0.027261736
1999.4407,0.018967459,-0.00662648,0.019203601
2001.9403,0.014977899,-4.13E-04,0.013103934
2003.8024,0.012026077,-0.002879945,0.014491337
2002.6298,4.46E-04,-0.001225282,0.012179595
2000.4657,-0.019344157,0.025590496,-0.011159532
2001.7327,-0.006244391,0.018967459,-0.00662648
2000.7201,-0.007589639,0.014977899,-4.13E-04
2001.9833,-0.002093206,0.012026077,-0.002879945
1998.3353,-0.007107297,4.46E-04,-0.001225282
1994.1584,-0.007209577,-0.019344157,0.025590496
1990.1809,-0.0162099,-0.006244391,0.018967459
1989.7142,-0.004417389,-0.007589639,0.014977899
1989.143,-0.010054634,-0.002093206,0.012026077
1990.6185,0.006442391,-0.007107297,4.46E-04
1988.5774,0.001496919,-0.007209577,-0.019344157
1983.7578,-0.004958815,-0.0162099,-0.006244391
1976.344,-0.020705804,-0.004417389,-0.007589639
1969.0165,-0.023730924,-0.010054634,-0.002093206
1966.4053,-0.020315377,0.006442391,-0.007107297
1966.0106,-0.008069026,0.001496919,-0.007209577
1965.1963,-0.001292983,-0.004958815,-0.0162099
1963.7145,0.005702037,-0.020705804,-0.004417389
1961.6139,0.006959803,-0.023730924,-0.010054634
1956.9281,-0.009090118,-0.020315377,0.006442391
1952.7789,-0.014375729,-0.008069026,0.001496919
1948.578,-0.015377597,-0.001292983,-0.004958815
1949.043,-0.003519282,0.005702037,-0.020705804
1948.3915,-0.003798835,0.006959803,-0.023730924
1953.9274,0.019549211,-0.009090118,-0.020315377
1959.0634,0.022425508,-0.014375729,-0.008069026
1963.4869,0.025577597,-0.015377597,-0.001292983
1967.1711,0.015895233,-0.003519282,0.005702037
1970.9039,0.020577718,-0.003798835,0.006959803
1981.6506,0.024579125,0.019549211,-0.009090118
1988.3651,0.017988384,0.022425508,-0.014375729
1994.4694,0.019034091,0.025577597,-0.015377597
1997.4795,0.013930999,0.015895233,-0.003519282
1997.9857,0.007140618,0.020577718,-0.003798835
1999.1965,-0.010174636,0.024579125,0.019549211
2004.6545,0.005592451,0.017988384,0.022425508
2006.3541,-0.002843142,0.019034091,0.025577597
2008.4055,0.003528189,0.013930999,0.015895233
2010.8723,0.010364939,0.007140618,0.020577718
2009.5785,1.80E-04,-0.010174636,0.024579125
2008.8643,-0.010106134,0.005592451,0.017988384
2007.761,-0.004868017,-0.002843142,0.019034091
2004.8778,-0.011539177,0.003528189,0.013930999
2003.848,-0.010397187,0.010364939,0.007140618
2003.5039,-0.001132518,1.80E-04,-0.010174636
2000.1028,-0.009725779,-0.010106134,0.005592451
1993.7196,-0.017555555,-0.004868017,-0.002843142
1990.6877,-0.007414645,-0.011539177,0.003528189
1984.4313,-0.020162696,-0.010397187,0.010364939
1977.7094,-0.025627736,-0.001132518,1.80E-04
1971.9102,-0.019023428,-0.009725779,-0.010106134
1973.0621,0.004821708,-0.017555555,-0.004868017
1975.1888,0.002597795,-0.007414645,-0.011539177
1978.8389,0.017367424,-0.020162696,-0.010397187
1981.7754,0.02188827,-0.025627736,-0.001132518
1986.3988,0.028829357,-0.019023428,-0.009725779
1988.316,0.009263399,0.004821708,-0.017555555
1987.8834,0.001235103,0.002597795,-0.007414645
1986.9506,-0.005126801,0.017367424,-0.020162696
1981.4514,-0.017090406,0.02188827,-0.025627736
1970.6063,-0.038735308,0.028829357,-0.019023428
1960.2236,-0.038727675,0.009263399,0.004821708
1952.326,-0.03293308,0.001235103,0.002597795
1948.9774,-0.02402155,-0.005126801,0.017367424
1949.1425,-0.004924802,-0.017090406,0.02188827
1944.1595,-0.001556638,-0.038735308,0.028829357
1939.4176,9.17E-04,-0.038727675,0.009263399
1935.9762,7.65E-04,-0.03293308,0.001235103
1933.5487,-0.006065361,-0.02402155,-0.005126801
1926.8506,-0.025510304,-0.004924802,-0.017090406
1922.8304,-0.009084143,-0.001556638,-0.038735308
1923.5262,0.003051424,9.17E-04,-0.038727675
1922.5482,-0.001862417,7.65E-04,-0.03293308
1925.0996,0.005962083,-0.006065361,-0.02402155
1930.4,0.027125414,-0.025510304,-0.004924802
1933.2314,0.019829584,-0.009084143,-0.001556638
1934.7258,0.007470185,0.003051424,9.17E-04
1940.5707,0.023620993,-0.001862417,7.65E-04
1943.8984,0.011315966,0.005962083,-0.006065361
1948.2606,0.007229958,0.027125414,-0.025510304
1950.9043,0.008701157,0.019829584,-0.009084143
1951.594,0.007033557,0.007470185,0.003051424
1952.5654,-0.003818835,0.023620993,-0.001862417
1957.942,0.011363109,0.011315966,0.005962083
1955.3041,-0.010662794,0.007229958,0.027125414
1953.9833,-0.006515503,0.008701157,0.019829584
1956.9518,0.007409103,0.007033557,0.007470185
1959.8138,0.007569864,-0.003818835,0.023620993
1965.2131,0.003718259,0.011363109,0.011315966
1968.6565,0.019375268,-0.010662794,0.007229958
1971.1428,0.016621346,-0.006515503,0.008701157
1975.68,0.012697897,0.007409103,0.007033557
1974.3828,-0.001050124,0.007569864,-0.003818835
1974.1963,-0.006724401,0.003718259,0.011363109
1975.3508,-0.001240943,0.019375268,-0.010662794
1977.524,0.002589486,0.016621346,-0.006515503
1982.2598,0.003696401,0.012697897,0.007409103
1985.8281,0.015696827,-0.001050124,0.007569864
1988.8724,0.013985709,-0.006724401,0.003718259
1989.0117,0.004848546,-0.001240943,0.019375268
1989.1107,0.001656432,0.002589486,0.016621346
1983.1276,-0.02099241,0.003696401,0.012697897
1971.2721,-0.038123094,0.015696827,-0.001050124
1963.557,-0.034157116,0.013985709,-0.006724401
1954.9823,-0.03462552,0.004848546,-0.001240943
1945.9674,-0.040009838,0.001656432,0.002589486
1933.3196,-0.039026313,-0.02099241,0.003696401
1924.5038,-0.017989961,-0.038123094,0.015696827
1916.2236,-0.025663568,-0.034157116,0.013985709
1913.1028,-0.010444248,-0.03462552,0.004848546
1908.1449,-0.011309421,-0.040009838,0.001656432
1896.6139,-0.017124064,-0.039026313,-0.02099241
1881.8567,-0.03515172,-0.017989961,-0.038123094
1865.2874,-0.044655073,-0.025663568,-0.034157116
1848.3561,-0.063132025,-0.010444248,-0.03462552
1835.3749,-0.055531193,-0.011309421,-0.040009838
1835.2391,-0.008532897,-0.017124064,-0.039026313
1840.8557,0.022212708,-0.03515172,-0.017989961
1843.83,0.031528436,-0.044655073,-0.025663568
1846.0684,0.041777357,-0.063132025,-0.010444248
1841.7864,0.023106948,-0.055531193,-0.011309421
1841.2574,0.002420049,-0.008532897,-0.017124064
1839.6682,-0.016105602,0.022212708,-0.03515172
1835.1038,-0.020951327,0.031528436,-0.044655073
1834.1536,-0.013299071,0.041777357,-0.063132025
1832.1542,-2.74E-04,0.023106948,-0.055531193
1841.2426,0.020911926,0.002420049,-0.008532897
1846.9915,0.02000203,-0.016105602,0.022212708
1852.6252,0.032094043,-0.020951327,0.031528436
1855.3724,0.01967384,-0.013299071,0.041777357
1861.7955,0.034717325,-2.74E-04,0.023106948
1864.5326,-0.001129098,0.020911926,0.002420049
1865.9082,7.65E-04,0.02000203,-0.016105602
1868.7965,0.002767733,0.032094043,-0.020951327
1875.8668,0.02024799,0.01967384,-0.013299071
1883.109,0.013027865,0.034717325,-2.74E-04
1888.41,0.018198011,-0.001129098,0.020911926
1892.8896,0.021053657,7.65E-04,0.02000203
1894.2899,0.010391703,0.002767733,0.032094043
1898.8412,0.006774689,0.02024799,0.01967384
1901.8795,0.00101987,0.013027865,0.034717325
1905.6514,0.005828418,0.018198011,-0.001129098
1909.1976,0.006578334,0.021053657,7.65E-04
1910.6019,0.008595211,0.010391703,0.002767733
1909.8053,-0.005440679,0.006774689,0.02024799
1903.5106,-0.018651783,0.00101987,0.013027865
1899.6025,-0.019143675,0.005828418,0.018198011
1895.8241,-0.022184927,0.006578334,0.021053657
1893.6249,-0.016381217,0.008595211,0.010391703
1897.5061,0.003361988,-0.005440679,0.006774689
1902.7871,0.024266278,-0.018651783,0.00101987
1906.2518,0.019182904,-0.019143675,0.005828418
1908.5289,0.01963623,-0.022184927,0.006578334
1904.3928,0.001602277,-0.016381217,0.008595211
1897.0065,-0.023820885,0.003361988,-0.005440679
1887.4287,-0.038873978,0.024266278,-0.018651783
1883.9755,-0.02601411,0.019182904,-0.019143675
1884.7523,-0.01552952,0.01963623,-0.022184927
1884.9701,-0.001064709,0.001602277,-0.016381217
1884.8788,0.009135434,-0.023820885,0.003361988
1889.4121,0.03159343,-0.038873978,0.024266278
1896.8011,0.030050877,-0.02601411,0.019182904
1902.403,0.019572465,-0.01552952,0.01963623
1908.6703,0.025399836,-0.001064709,0.001602277
1913.5422,0.025741307,0.009135434,-0.023820885
1921.1647,0.023124015,0.03159343,-0.038873978
1927.9934,0.015028382,0.030050877,-0.02601411
1937.3281,0.025903847,0.019572465,-0.01552952
1948.6752,0.031193474,0.025399836,-0.001064709
1959.7102,0.036636755,0.025741307,0.009135434
1968.5801,0.026854217,0.023124015,0.03159343
1973.7275,0.019950742,0.015028382,0.030050877
1981.6565,0.019598186,0.025903847,0.019572465
1986.4414,0.005777107,0.031193474,0.025399836
1991.0338,0.002774688,0.036636755,0.025741307
1994.2483,0.001516879,0.026854217,0.023124015
1995.0101,0.001875382,0.019950742,0.015028382
1997.4727,-0.003004937,0.019598186,0.025903847
2000.3373,0.003101394,0.005777107,0.031193474
1999.6617,-0.006195885,0.002774688,0.036636755
1999.5039,-0.004100434,0.001516879,0.026854217
1999.496,7.06E-04,0.001875382,0.019950742
1998.9926,-0.00515113,-0.003004937,0.019598186
1998.0784,-0.008639032,0.003101394,0.005777107
1999.0155,0.002904439,-0.006195885,0.002774688
1999.4918,0.00126573,-0.004100434,0.001516879
2004.5736,0.012718397,7.06E-04,0.001875382
2007.7128,0.01166263,-0.00515113,-0.003004937
2014.3622,0.023335062,-0.008639032,0.003101394
2018.412,0.01590304,0.002904439,-0.006195885
2022.851,0.019591266,0.00126573,-0.004100434
2028.7607,0.013580857,0.012718397,7.06E-04
2033.6104,0.01620575,0.01166263,-0.00515113
2038.1123,0.007427954,0.023335062,-0.008639032
2037.64,5.60E-04,0.01590304,0.002904439
2039.4495,0.00297948,0.019591266,0.00126573
2038.4385,-0.008775039,0.013580857,0.012718397
2040.3782,-0.002372184,0.01620575,0.01166263
2042.6555,-0.002120551,0.007427954,0.023335062
2046.04,0.011705798,5.60E-04,0.01590304
2042.8496,-0.008110645,0.00297948,0.019591266
2042.1637,0.0024725,-0.008775039,0.013580857
2038.7643,-0.01121498,-0.002372184,0.01620575
2033.7977,-0.018437808,-0.002120551,0.007427954
2029.7725,-0.022290967,0.011705798,5.60E-04
2024.6256,-0.012831908,-0.008110645,0.00297948
2016.6747,-0.026747825,0.0024725,-0.008775039
2008.7992,-0.023637518,-0.01121498,-0.002372184
2006.1357,-0.009161228,-0.018437808,-0.002120551
1997.6205,-0.024884904,-0.022290967,0.011705798
1991.609,-0.01820322,-0.012831908,-0.008110645
1994.4149,0.010464171,-0.026747825,0.0024725
1997.6937,0.016947357,-0.023637518,-0.01121498
2004.4833,0.01812097,-0.009161228,-0.018437808
2007.0344,0.027338065,-0.024884904,-0.022290967
2004.3837,0.013326135,-0.01820322,-0.012831908
2004.7529,2.94E-04,0.010464171,-0.026747825
2006.9983,0.002571064,0.016947357,-0.023637518
2010.1266,-0.004429919,0.01812097,-0.009161228
2013.8627,0.005735593,0.027338065,-0.024884904
2020.2445,0.026076091,0.013326135,-0.01820322
2025.1693,0.019260013,2.94E-04,0.010464171
2026.2914,0.007341367,0.002571064,0.016947357
2022.9052,-0.006565691,-0.004429919,0.01812097
2015.6848,-0.020706724,0.005735593,0.027338065
2009.5016,-0.029817624,0.026076091,0.013326135
2003.6832,-0.031522766,0.019260013,2.94E-04
2003.0221,-0.014969629,0.007341367,0.002571064
2001.1083,-0.007917961,-0.006565691,-0.004429919
1996.4813,-0.004444372,-0.020706724,0.005735593
1990.7708,-0.008484593,-0.029817624,0.026076091
1985.1979,-0.008836553,-0.031522766,0.019260013
1980.3885,-0.019611264,-0.014969629,0.007341367
1977.4592,-0.013900505,-0.007917961,-0.006565691
1976.8934,-0.001688583,-0.004444372,-0.020706724
1976.6448,0.003922889,-0.008484593,-0.029817624
1977.9857,0.010413081,-0.008836553,-0.031522766
1981.767,0.018223995,-0.019611264,-0.014969629
1985.732,0.018237395,-0.013900505,-0.007917961
1988.4447,0.012493502,-0.001688583,-0.004444372
1991.2119,0.013479111,0.003922889,-0.008484593
1995.2372,0.014112482,0.010413081,-0.008836553
1989.6276,-0.014873165,0.018223995,-0.019611264
1980.9307,-0.027702952,0.018237395,-0.013900505
1975.3998,-0.023018066,0.012493502,-0.001688583
1972.2083,-0.021395653,0.013479111,0.003922889
1969.5582,-0.026042342,0.014112482,0.010413081
1964.8684,-0.010715771,-0.014873165,0.018223995
1959.6029,-0.003905154,-0.027702952,0.018237395
1957.4668,-0.002232135,-0.023018066,0.012493502
1955.1864,-0.006823376,-0.021395653,0.013479111
1954.8059,-0.002899463,-0.026042342,0.014112482
1955.3085,0.005760189,-0.010715771,-0.014873165
1953.1422,0.003064131,-0.003905154,-0.027702952
1953.2699,0.002493681,-0.002232135,-0.023018066
1955.3944,0.009156952,-0.006823376,-0.021395653
1958.3988,0.008774991,-0.002899463,-0.026042342
1956.2375,-0.004971073,0.005760189,-0.010715771
1953.1028,-0.002015923,0.003064131,-0.003905154
1944.5497,-0.022233855,0.002493681,-0.002232135
1939.0256,-0.023911705,0.009156952,-0.006823376
1939.4508,-0.014854711,0.008774991,-0.002899463
1935.5524,-0.014186767,-0.004971073,0.005760189
1925.8127,-0.02767762,-0.002015923,0.003064131
1918.9131,-0.009956353,-0.022233855,0.002493681
1916.7089,-0.004715894,-0.023911705,0.009156952
1917.8676,-0.009607719,-0.014854711,0.008774991
1918.9534,0.001739665,-0.014186767,-0.004971073
1921.5752,0.023960613,-0.02767762,-0.002015923
1924.4281,0.023539126,-0.009956353,-0.022233855
1924.9344,0.009995307,-0.004715894,-0.023911705
1928.0038,0.00924839,-0.009607719,-0.014854711
1931.6748,0.011989776,0.001739665,-0.014186767
1934.7213,0.007686084,0.023960613,-0.02767762
1936.3629,0.003662538,0.023539126,-0.009956353
1935.2047,0.00187341,0.009995307,-0.004715894
1939.7295,0.009045049,0.00924839,-0.009607719
1941.594,0.0013821,0.011989776,0.001739665
1946.2471,0.009219713,0.007686084,0.023960613
1951.1517,0.014328856,0.003662538,0.023539126
1956.6074,0.024790661,0.00187341,0.009995307
1961.2834,0.011318672,0.009045049,0.00924839
1961.9651,0.008024367,0.0013821,0.011989776
1960.3945,-0.005471128,0.009219713,0.007686084
1962.5635,2.38E-04,0.014328856,0.003662538
1965.1742,-0.001420348,0.024790661,0.00187341
1967.0752,-0.0026818,0.011318672,0.009045049
1964.5443,-0.005227236,0.008024367,0.0013821
1964.41,0.004994606,-0.005471128,0.009219713
1958.0358,-0.019632287,2.38E-04,0.014328856
1953.3047,-0.020874456,-0.001420348,0.024790661
1946.6237,-0.027741218,-0.0026818,0.011318672
1942.806,-0.013758564,-0.005227236,0.008024367
1942.286,-0.012047658,0.004994606,-0.005471128
1941.3649,0.00265972,-0.019632287,2.38E-04
1936.9957,-0.00768204,-0.020874456,-0.001420348
1936.5848,0.007833698,-0.027741218,-0.0026818
1938.3776,0.009348762,-0.013758564,-0.005227236
1938.9525,5.36E-04,-0.012047658,0.004994606
