ema100, rdp5, rdp10, rdp15, rdp20, rdp5post
21.26294, 1.9742789, 2.5559812, 4.4874406, 0.09294607, -0.025560012
25.778809, 1.2014436, 3.6403856, 4.3392816, 0.8035713, 0.97779405
20.711304, 0.71119153, 2.685603, 3.0801306, 7.284563, -1.8431408
19.048584, 0.8197275, 2.6434581, 2.4875948, 7.464846, -1.8344598
4.150879, 0.3770515, 2.305948, 2.0267134, 5.150406, -1.2387016
2.7529297, -0.025560012, 1.9742789, 2.5559812, 4.4874406, 0.75097144
23.618652, 0.97779405, 1.2014436, 3.6403856, 4.3392816, -0.65539706
-16.585327, -1.8431408, 0.71119153, 2.685603, 3.0801306, 4.211854
-10.724365, -1.8344598, 0.8197275, 2.6434581, 2.4875948, 3.298845
-12.003296, -1.2387016, 0.3770515, 2.305948, 2.0267134, 4.408913
14.741211, 0.75097144, -0.025560012, 1.9742789, 2.5559812, 1.45522
15.464844, -0.65539706, 0.97779405, 1.2014436, 3.6403856, 1.705269
37.36377, 4.211854, -1.8431408, 0.71119153, 2.685603, -1.263475
21.21936, 3.298845, -1.8344598, 0.8197275, 2.6434581, 1.3538357
27.16748, 4.408913, -1.2387016, 0.3770515, 2.305948, -0.05947271
9.901855, 1.45522, 0.75097144, -0.025560012, 1.9742789, 0.8878764
14.809814, 1.705269, -0.65539706, 0.97779405, 1.2014436, 0.059708882
-1.0246582, -1.263475, 4.211854, -1.8431408, 0.71119153, 1.0503484
24.14856, 1.3538357, 3.298845, -1.8344598, 0.8197275, -0.20763972
11.39917, -0.05947271, 4.408913, -1.2387016, 0.3770515, -0.33412772
9.415283, 0.8878764, 1.45522, 0.75097144, -0.025560012, 1.9305513
3.8278809, 0.059708882, 1.705269, -0.65539706, 0.97779405, 2.660198
2.7990723, 1.0503484, -1.263475, 4.211854, -1.8431408, 1.6374847
11.134766, -0.20763972, 1.3538357, 3.298845, -1.8344598, 2.0812678
-0.6282959, -0.33412772, -0.05947271, 4.408913, -1.2387016, 4.699673
29.025879, 1.9305513, 0.8878764, 1.45522, 0.75097144, 3.0881336
28.836548, 2.660198, 0.059708882, 1.705269, -0.65539706, 2.9067028
9.636841, 1.6374847, 1.0503484, -1.263475, 4.211854, 3.7060122
22.501587, 2.0812678, -0.20763972, 1.3538357, 3.298845, 3.9603229
41.945312, 4.699673, -0.33412772, -0.05947271, 4.408913, 1.6716874
43.267944, 3.0881336, 1.9305513, 0.8878764, 1.45522, -0.09377729
38.006836, 2.9067028, 2.660198, 0.059708882, 1.705269, -0.48419914
27.037842, 3.7060122, 1.6374847, 1.0503484, -1.263475, -1.1766411
40.333862, 3.9603229, 2.0812678, -0.20763972, 1.3538357, -1.6772523
26.339111, 1.6716874, 4.699673, -0.33412772, -0.05947271, -2.2395928
6.9995117, -0.09377729, 3.0881336, 1.9305513, 0.8878764, -2.907526
3.6798096, -0.48419914, 2.9067028, 2.660198, 0.059708882, -5.000352
-9.800537, -1.1766411, 3.7060122, 1.6374847, 1.0503484, -4.602077
3.7600098, -1.6772523, 3.9603229, 2.0812678, -0.20763972, -5.446587
-10.52002, -2.2395928, 1.6716874, 4.699673, -0.33412772, -3.4474134
-31.22351, -2.907526, -0.09377729, 3.0881336, 1.9305513, 0.13133861
-55.16284, -5.000352, -0.48419914, 2.9067028, 2.660198, 2.048045
-50.898804, -4.602077, -1.1766411, 3.7060122, 1.6374847, 1.9074919
-41.07068, -5.446587, -1.6772523, 3.9603229, 2.0812678, 3.1971195
-18.888184, -3.4474134, -2.2395928, 1.6716874, 4.699673, 2.6945903
9.952881, 0.13133861, -2.907526, -0.09377729, 3.0881336, -0.39045984
2.378296, 2.048045, -5.000352, -0.48419914, 2.9067028, 0.5646927
-6.8013916, 1.9074919, -4.602077, -1.1766411, 3.7060122, 1.8552037
10.687012, 3.1971195, -5.446587, -1.6772523, 3.9603229, 0.28925163
16.469482, 2.6945903, -3.4474134, -2.2395928, 1.6716874, -1.7275592
-1.7281494, -0.39045984, 0.13133861, -2.907526, -0.09377729, -0.011579252
5.584961, 0.5646927, 2.048045, -5.000352, -0.48419914, 0.48754993
12.532593, 1.8552037, 1.9074919, -4.602077, -1.1766411, -0.5798147
5.7939453, 0.28925163, 3.1971195, -5.446587, -1.6772523, -2.669514
-14.188477, -1.7275592, 2.6945903, -3.4474134, -2.2395928, -2.7282808
-3.4787598, -0.011579252, -0.39045984, 0.13133861, -2.907526, -3.6264594
10.768921, 0.48754993, 0.5646927, 2.048045, -5.000352, -5.915118
2.5515137, -0.5798147, 1.8552037, 1.9074919, -4.602077, -6.0386887
-29.81482, -2.669514, 0.28925163, 3.1971195, -5.446587, -1.850017
-42.940063, -2.7282808, -1.7275592, 2.6945903, -3.4474134, -2.1193671
-38.480347, -3.6264594, -0.011579252, -0.39045984, 0.13133861, -0.5206575
-48.064087, -5.915118, 0.48754993, 0.5646927, 2.048045, 1.1352823
-45.787354, -6.0386887, -0.5798147, 1.8552037, 1.9074919, 2.0891404
-12.622437, -1.850017, -2.669514, 0.28925163, 3.1971195, 0.94244
-32.249634, -2.1193671, -2.7282808, -1.7275592, 2.6945903, 1.3200272
-9.623779, -0.5206575, -3.6264594, -0.011579252, -0.39045984, -0.029887611
-4.234741, 1.1352823, -5.915118, 0.48754993, 0.5646927, 0.994421
1.0197754, 2.0891404, -6.0386887, -0.5798147, 1.8552037, 0.2325685
10.832031, 0.94244, -1.850017, -2.669514, 0.28925163, 0.573734
-9.00647, 1.3200272, -2.1193671, -2.7282808, -1.7275592, 3.0399406
-7.796875, -0.029887611, -0.5206575, -3.6264594, -0.011579252, 3.092258
10.146484, 0.994421, 1.1352823, -5.915118, 0.48754993, 1.6691102
2.9250488, 0.2325685, 2.0891404, -6.0386887, -0.5798147, 1.288797
16.732056, 0.573734, 0.94244, -1.850017, -2.669514, 0.4931535
26.641846, 3.0399406, 1.3200272, -2.1193671, -2.7282808, -1.2970997
21.361206, 3.092258, -0.029887611, -0.5206575, -3.6264594, -5.929901
15.849487, 1.6691102, 0.994421, 1.1352823, -5.915118, -3.9189692
2.5754395, 1.288797, 0.2325685, 2.0891404, -6.0386887, -2.2845876
6.4278564, 0.4931535, 0.573734, 0.94244, -1.850017, -1.256297
-4.7459717, -1.2970997, 3.0399406, 1.3200272, -2.1193671, 0.96778905
-63.812622, -5.929901, 3.092258, -0.029887611, -0.5206575, 6.576583
-26.170166, -3.9189692, 1.6691102, 0.994421, 1.1352823, 4.953076
-9.640015, -2.2845876, 1.288797, 0.2325685, 2.0891404, 3.6987524
9.815918, -1.256297, 0.4931535, 0.573734, 0.94244, 2.672734
26.549438, 0.96778905, -1.2970997, 3.0399406, 1.3200272, 2.3362217
29.046997, 6.576583, -5.929901, 3.092258, -0.029887611, 1.9781392
29.549927, 4.953076, -3.9189692, 1.6691102, 0.994421, 1.9673533
19.744019, 3.6987524, -2.2845876, 1.288797, 0.2325685, 2.338765
20.906982, 2.672734, -1.256297, 0.4931535, 0.573734, 1.8400745
31.573853, 2.3362217, 0.96778905, -1.2970997, 3.0399406, -0.29587498
28.594849, 1.9781392, 6.576583, -5.929901, 3.092258, -0.5950863
29.172363, 1.9673533, 4.953076, -3.9189692, 1.6691102, -1.2338064
24.201538, 2.338765, 3.6987524, -2.2845876, 1.288797, -0.61889946
18.072998, 1.8400745, 2.672734, -1.256297, 0.4931535, -0.17365372
1.3387451, -0.29587498, 2.3362217, 0.96778905, -1.2970997, 2.0936499
0.43078613, -0.5950863, 1.9781392, 6.576583, -5.929901, 2.340558
-1.9036865, -1.2338064, 1.9673533, 4.953076, -3.9189692, 1.7181294
7.525757, -0.61889946, 2.338765, 3.6987524, -2.2845876, 1.6447793
10.668701, -0.17365372, 1.8400745, 2.672734, -1.256297, 2.0940826
25.32666, 2.0936499, -0.29587498, 2.3362217, 0.96778905, 0.49217337
22.86206, 2.340558, -0.5950863, 1.9781392, 6.576583, 1.170509
7.8009033, 1.7181294, -1.2338064, 1.9673533, 4.953076, 0.65591043
14.4729, 1.6447793, -0.61889946, 2.338765, 3.6987524, 0.74222803
22.27478, 2.0940826, -0.17365372, 1.8400745, 2.672734, -0.119095095
13.40332, 0.49217337, 2.0936499, -0.29587498, 2.3362217, 0.47438335
22.483154, 1.170509, 2.340558, -0.5950863, 1.9781392, -1.988478
0.49108887, 0.65591043, 1.7181294, -1.2338064, 1.9673533, 0.1378163
9.841064, 0.74222803, 1.6447793, -0.61889946, 2.338765, 0.38578385
6.960449, -0.119095095, 2.0940826, -0.17365372, 1.8400745, 1.0424311
9.184082, 0.47438335, 0.49217337, 2.0936499, -0.29587498, 0.6817193
-14.436279, -1.988478, 1.170509, 2.340558, -0.5950863, 2.5708816
-0.061279297, 0.1378163, 0.65591043, 1.7181294, -1.2338064, 2.1497588
12.77478, 0.38578385, 0.74222803, 1.6447793, -0.61889946, -1.0253892
18.203491, 1.0424311, -0.119095095, 2.0940826, -0.17365372, -2.429055
13.314819, 0.6817193, 0.47438335, 0.49217337, 2.0936499, -4.2614403
13.979614, 2.5708816, -1.988478, 1.170509, 2.340558, -5.1855497
17.28833, 2.1497588, 0.1378163, 0.65591043, 1.7181294, -4.621341
-16.296875, -1.0253892, 0.38578385, 0.74222803, 1.6447793, -4.8635926
-24.359009, -2.429055, 1.0424311, -0.119095095, 2.0940826, -3.8175077
-45.774536, -4.2614403, 0.6817193, 0.47438335, 0.49217337, -2.5364254
-46.1073, -5.1855497, 2.5708816, -1.988478, 1.170509, -0.64349985
-23.32544, -4.621341, 2.1497588, 0.1378163, 0.65591043, -1.5836296
-50.661133, -4.8635926, -1.0253892, 0.38578385, 0.74222803, -2.203532
-37.321045, -3.8175077, -2.429055, 1.0424311, -0.119095095, -3.3396769
-38.36035, -2.5364254, -4.2614403, 0.6817193, 0.47438335, -1.5866592
-15.32019, -0.64349985, -5.1855497, 2.5708816, -1.988478, -2.7801528
-11.136475, -1.5836296, -4.621341, 2.1497588, 0.1378163, -1.1513088
-48.348877, -2.203532, -4.8635926, -1.0253892, 0.38578385, 1.693555
-50.14319, -3.3396769, -3.8175077, -2.429055, 1.0424311, 3.1079545
-25.954956, -1.5866592, -2.5364254, -4.2614403, 0.6817193, 3.6256242
-21.05957, -2.7801528, -0.64349985, -5.1855497, 2.5708816, 3.2526143
5.303955, -1.1513088, -1.5836296, -4.621341, 2.1497588, -0.24471208
0.923584, 1.693555, -2.203532, -4.8635926, -1.0253892, 2.098311
6.650635, 3.1079545, -3.3396769, -3.8175077, -2.429055, 1.7394818
26.425049, 3.6256242, -1.5866592, -2.5364254, -4.2614403, -0.897126
16.14746, 3.2526143, -2.7801528, -0.64349985, -5.1855497, -2.077482
-8.91394, -0.24471208, -1.1513088, -1.5836296, -4.621341, 0.042658363
19.428955, 2.098311, 1.693555, -2.203532, -4.8635926, -0.73627806
16.983154, 1.7394818, 3.1079545, -3.3396769, -3.8175077, -0.39659175
0.7305908, -0.897126, 3.6256242, -1.5866592, -2.5364254, 0.33295482
-19.67163, -2.077482, 3.2526143, -2.7801528, -0.64349985, 2.9643867
-10.081299, 0.042658363, -0.24471208, -1.1513088, -1.5836296, 4.1051617
8.366699, -0.73627806, 2.098311, 1.693555, -2.203532, 2.8301277
12.549438, -0.39659175, 1.7394818, 3.1079545, -3.3396769, 2.4530985
6.647827, 0.33295482, -0.897126, 3.6256242, -1.5866592, 2.374246
18.413696, 2.9643867, -2.077482, 3.2526143, -2.7801528, 1.7233918
35.10742, 4.1051617, 0.042658363, -0.24471208, -1.1513088, -0.6349268
28.717773, 2.8301277, -0.73627806, 2.098311, 1.693555, -0.7719
24.102417, 2.4530985, -0.39659175, 1.7394818, 3.1079545, 1.2404945
14.786011, 2.374246, 0.33295482, -0.897126, 3.6256242, 1.1197528
16.724487, 1.7233918, 2.9643867, -2.077482, 3.2526143, 1.4055111
2.7878418, -0.6349268, 4.1051617, 0.042658363, -0.24471208, 1.4046707
1.0371094, -0.7719, 2.8301277, -0.73627806, 2.098311, 2.0515614
28.710327, 1.2404945, 2.4530985, -0.39659175, 1.7394818, -0.109930456
16.81665, 1.1197528, 2.374246, 0.33295482, -0.897126, 0.7891718
22.205322, 1.4055111, 1.7233918, 2.9643867, -2.077482, 0.6885663
7.011963, 1.4046707, -0.6349268, 4.1051617, 0.042658363, 1.1550363
12.930664, 2.0515614, -0.7719, 2.8301277, -0.73627806, 1.0922688
9.696533, -0.109930456, 1.2404945, 2.4530985, -0.39659175, 0.70433646
13.659668, 0.7891718, 1.1197528, 2.374246, 0.33295482, 1.8230402
18.392822, 0.6885663, 1.4055111, 1.7233918, 2.9643867, 1.5179193
10.130005, 1.1550363, 1.4046707, -0.6349268, 4.1051617, 1.9503663
14.664551, 1.0922688, 2.0515614, -0.7719, 2.8301277, 1.5233606
5.8598633, 0.70433646, -0.109930456, 1.2404945, 2.4530985, 1.9936793
25.743408, 1.8230402, 0.7891718, 1.1197528, 2.374246, 0.8498278
24.05066, 1.5179193, 0.6885663, 1.4055111, 1.7233918, 0.056860235
20.440918, 1.9503663, 1.1550363, 1.4046707, -0.6349268, -0.85159576
17.233154, 1.5233606, 1.0922688, 2.0515614, -0.7719, -0.89798325
14.194092, 1.9936793, 0.70433646, -0.109930456, 1.2404945, 0.50561684
17.098755, 0.8498278, 1.8230402, 0.7891718, 1.1197528, 0.5842728
6.231079, 0.056860235, 1.5179193, 0.6885663, 1.4055111, 0.5810492
-6.3502197, -0.85159576, 1.9503663, 1.1550363, 1.4046707, -0.29234636
-4.8481445, -0.89798325, 1.5233606, 1.0922688, 2.0515614, 0.43494138
15.913086, 0.50561684, 1.9936793, 0.70433646, -0.109930456, 0.70591766
19.594604, 0.5842728, 0.8498278, 1.8230402, 0.7891718, -0.251734
8.140015, 0.5810492, 0.056860235, 1.5179193, 0.6885663, 0.146443
-16.84021, -0.29234636, -0.85159576, 1.9503663, 1.1550363, 2.7502434
-3.2873535, 0.43494138, -0.89798325, 1.5233606, 1.0922688, 1.8346605
21.0094, 0.70591766, 0.50561684, 1.9936793, 0.70433646, -0.78222007
10.359497, -0.251734, 0.5842728, 0.8498278, 1.8230402, -0.6381057
6.2957764, 0.146443, 0.5810492, 0.056860235, 1.5179193, 0.26079166
17.17273, 2.7502434, -0.29234636, -0.85159576, 1.9503663, -1.7686331
11.618042, 1.8346605, 0.43494138, -0.89798325, 1.5233606, -1.7604554
-3.217163, -0.78222007, 0.70591766, 0.50561684, 1.9936793, -2.8375218
-6.9660645, -0.6381057, -0.251734, 0.5842728, 0.8498278, -4.6817346
4.939087, 0.26079166, 0.146443, 0.5810492, 0.056860235, -3.6708496
-12.329102, -1.7686331, 2.7502434, -0.29234636, -0.85159576, -2.9612873
-11.830933, -1.7604554, 1.8346605, 0.43494138, -0.89798325, -3.2418892
-36.697144, -2.8375218, -0.78222007, 0.70591766, 0.50561684, 0.5858572
-59.124878, -4.6817346, -0.6381057, -0.251734, 0.5842728, 2.9213963
-23.196777, -3.6708496, 0.26079166, 0.146443, 0.5810492, -1.5569581
-24.468994, -2.9612873, -1.7686331, 2.7502434, -0.29234636, -1.6165342
-25.343262, -3.2418892, -1.7604554, 1.8346605, 0.43494138, -1.9813277
4.9648438, 0.5858572, -2.8375218, -0.78222007, 0.70591766, -5.5706964
4.8117676, 2.9213963, -4.6817346, -0.6381057, -0.251734, -5.3490415
-31.44629, -1.5569581, -3.6708496, 0.26079166, 0.146443, -5.490736
-31.77356, -1.6165342, -2.9612873, -1.7686331, 2.7502434, -3.7194808
-35.946045, -1.9813277, -3.2418892, -1.7604554, 1.8346605, -1.3852054
-52.677002, -5.5706964, 0.5858572, -2.8375218, -0.78222007, 1.4123394
-38.342285, -5.3490415, 2.9213963, -4.6817346, -0.6381057, 2.2630236
-65.953735, -5.490736, -1.5569581, -3.6708496, 0.26079166, 4.457248
-35.730713, -3.7194808, -1.6165342, -2.9612873, -1.7686331, 5.038807
-8.280151, -1.3852054, -1.9813277, -3.2418892, -1.7604554, 3.5228617
5.5998535, 1.4123394, -5.5706964, 0.5858572, -2.8375218, 0.9360444
19.255493, 2.2630236, -5.3490415, 2.9213963, -4.6817346, 0.6233042
6.7248535, 4.457248, -5.490736, -1.5569581, -3.6708496, 1.0316454
30.531494, 5.038807, -3.7194808, -1.6165342, -2.9612873, -0.610168
26.257324, 3.5228617, -1.3852054, -1.9813277, -3.2418892, 0.6736229
0.07800293, 0.9360444, 1.4123394, -5.5706964, 0.5858572, 3.213124
10.870239, 0.6233042, 2.2630236, -5.3490415, 2.9213963, 2.3342729
5.2886963, 1.0316454, 4.457248, -5.490736, -1.5569581, 3.5277612
7.8149414, -0.610168, 5.038807, -3.7194808, -1.6165342, 3.4037716
25.16394, 0.6736229, 3.5228617, -1.3852054, -1.9813277, 2.1852272
32.339233, 3.213124, 0.9360444, 1.4123394, -5.5706964, 2.903116
25.415894, 2.3342729, 0.6233042, 2.2630236, -5.3490415, 2.4526162
32.572144, 3.5277612, 1.0316454, 4.457248, -5.490736, 1.2015264
28.130371, 3.4037716, -0.610168, 5.038807, -3.7194808, 1.8706937
25.727905, 2.1852272, 0.6736229, 3.5228617, -1.3852054, 1.045008
42.7666, 2.903116, 3.213124, 0.9360444, 1.4123394, -0.4397374
27.653809, 2.4526162, 2.3342729, 0.6233042, 2.2630236, -1.3699247
17.594727, 1.2015264, 3.5277612, 1.0316454, 4.457248, -1.5951785
25.315918, 1.8706937, 3.4037716, -0.610168, 5.038807, -3.0824146
12.2282715, 1.045008, 2.1852272, 0.6736229, 3.5228617, -3.3540685
11.535034, -0.4397374, 2.903116, 3.213124, 0.9360444, -3.2713077
-10.187622, -1.3699247, 2.4526162, 2.3342729, 0.6233042, -1.3362573
-15.725952, -1.5951785, 1.2015264, 3.5277612, 1.0316454, -1.3331065
-22.221313, -3.0824146, 1.8706937, 3.4037716, -0.610168, 0.73536533
-29.312866, -3.3540685, 1.045008, 2.1852272, 0.6736229, 3.0619364
-20.609863, -3.2713077, -0.4397374, 2.903116, 3.213124, 3.5025132
-8.831543, -1.3362573, -1.3699247, 2.4526162, 2.3342729, 2.9757745
-14.497314, -1.3331065, -1.5951785, 1.2015264, 3.5277612, 4.915107
6.793701, 0.73536533, -3.0824146, 1.8706937, 3.4037716, 3.0995398
24.931274, 3.0619364, -3.3540685, 1.045008, 2.1852272, 0.89610285
28.777222, 3.5025132, -3.2713077, -0.4397374, 2.903116, -0.121109396
23.846313, 2.9757745, -1.3362573, -1.3699247, 2.4526162, 0.09740551
37.421265, 4.915107, -1.3331065, -1.5951785, 1.2015264, -0.52502435
24.561157, 3.0995398, 0.73536533, -3.0824146, 1.8706937, -0.8999086
9.376831, 0.89610285, 3.0619364, -3.3540685, 1.045008, 1.1280226
2.3011475, -0.121109396, 3.5025132, -3.2713077, -0.4397374, 2.1432488
5.6973877, 0.09740551, 2.9757745, -1.3362573, -1.3699247, 1.816017
14.1657715, -0.52502435, 4.915107, -1.3331065, -1.5951785, 1.4118379
0.7327881, -0.8999086, 3.0995398, 0.73536533, -3.0824146, 2.0368402
18.609985, 1.1280226, 0.89610285, 3.0619364, -3.3540685, 0.07223289
23.696045, 2.1432488, -0.121109396, 3.5025132, -3.2713077, 0.74615896
18.349243, 1.816017, 0.09740551, 2.9757745, -1.3362573, 1.2605209
18.807251, 1.4118379, -0.52502435, 4.915107, -1.3331065, 0.8903472
12.973877, 2.0368402, -0.8999086, 3.0995398, 0.73536533, 0.7329678
1.1385498, 0.07223289, 1.1280226, 0.89610285, 3.0619364, 1.3925756
19.263794, 0.74615896, 2.1432488, -0.121109396, 3.5025132, 0.44325632
22.074951, 1.2605209, 1.816017, 0.09740551, 2.9757745, -0.52887136
16.587769, 0.8903472, 1.4118379, -0.52502435, 4.915107, -1.736476
8.950562, 0.7329678, 2.0368402, -0.8999086, 3.0995398, -3.4817748
7.1362305, 1.3925756, 0.07223289, 1.1280226, 0.89610285, -2.1072617
10.780762, 0.44325632, 0.74615896, 2.1432488, -0.121109396, -2.6176276
1.3927002, -0.52887136, 1.2605209, 1.816017, 0.09740551, -1.4653605
-17.236694, -1.736476, 0.8903472, 1.4118379, -0.52502435, 0.21613415
-42.94226, -3.4817748, 0.7329678, 2.0368402, -0.8999086, 3.3622775
-14.761841, -2.1072617, 1.3925756, 0.07223289, 1.1280226, 1.6778936
-14.153076, -2.6176276, 0.44325632, 0.74615896, 2.1432488, 1.3996307
-1.9465332, -1.4653605, -0.52887136, 1.2605209, 1.816017, 0.31338495
4.0114746, 0.21613415, -1.736476, 0.8903472, 1.4118379, -1.5437064
17.329224, 3.3622775, -3.4817748, 0.7329678, 2.0368402, -2.8028142
10.58313, 1.6778936, -2.1072617, 1.3925756, 0.07223289, -2.5896335
2.2021484, 1.3996307, -2.6176276, 0.44325632, 0.74615896, -0.42880088
-3.9822998, 0.31338495, -1.4653605, -0.52887136, 1.2605209, -1.0099248
-23.77832, -1.5437064, 0.21613415, -1.736476, 0.8903472, 1.723546
-23.04602, -2.8028142, 3.3622775, -3.4817748, 0.7329678, 2.6575925
-18.597046, -2.5896335, 1.6778936, -2.1072617, 1.3925756, 2.9175026
9.578613, -0.42880088, 1.3996307, -2.6176276, 0.44325632, 1.8345257
-6.241089, -1.0099248, 0.31338495, -1.4653605, -0.52887136, 2.5815516
12.559082, 1.723546, -1.5437064, 0.21613415, -1.736476, 0.82337576
18.879395, 2.6575925, -2.8028142, 3.3622775, -3.4817748, 0.4859976
18.535645, 2.9175026, -2.5896335, 1.6778936, -2.1072617, 1.2673979
24.748169, 1.8345257, -0.42880088, 1.3996307, -2.6176276, 1.4750974
16.05481, 2.5815516, -1.0099248, 0.31338495, -1.4653605, 1.5388149
6.0283203, 0.82337576, 1.723546, -1.5437064, 0.21613415, 2.5100908
8.93457, 0.4859976, 2.6575925, -2.8028142, 3.3622775, 1.5406078
21.722656, 1.2673979, 2.9175026, -2.5896335, 1.6778936, 1.3741426
30.40332, 1.4750974, 1.8345257, -0.42880088, 1.3996307, 0.7570687
21.43457, 1.5388149, 2.5815516, -1.0099248, 0.31338495, 1.7270334
24.051636, 2.5100908, 0.82337576, 1.723546, -1.5437064, 2.0258982
9.616577, 1.5406078, 0.4859976, 2.6575925, -2.8028142, 2.43508
20.093872, 1.3741426, 1.2673979, 2.9175026, -2.5896335, 2.1397092
20.29956, 0.7570687, 1.4750974, 1.8345257, -0.42880088, 2.1924806
27.415771, 1.7270334, 1.5388149, 2.5815516, -1.0099248, 1.6316477
33.31665, 2.0258982, 2.5100908, 0.82337576, 1.723546, 0.9920349
22.765259, 2.43508, 1.5406078, 0.4859976, 2.6575925, 1.2376262
26.596436, 2.1397092, 1.3741426, 1.2673979, 2.9175026, 2.0091617
26.364502, 2.1924806, 0.7570687, 1.4750974, 1.8345257, 1.497211
24.22815, 1.6316477, 1.7270334, 1.5388149, 2.5815516, 1.0837983
21.430298, 0.9920349, 2.0258982, 2.5100908, 0.82337576, 0.56510675
16.864868, 1.2376262, 2.43508, 1.5406078, 0.4859976, -0.5801091
33.50049, 2.0091617, 2.1397092, 1.3741426, 1.2673979, -1.4601185
24.319702, 1.497211, 2.1924806, 0.7570687, 1.4750974, -0.057340972
16.432251, 1.0837983, 1.6316477, 1.7270334, 1.5388149, 0.27516606
7.4179688, 0.56510675, 0.9920349, 2.0258982, 2.5100908, -0.76670265
-11.562134, -0.5801091, 1.2376262, 2.43508, 1.5406078, -0.5738685
-2.7613525, -1.4601185, 2.0091617, 2.1397092, 1.3741426, -0.3043511
16.679321, -0.057340972, 1.497211, 2.1924806, 0.7570687, -1.319644
15.3671875, 0.27516606, 1.0837983, 1.6316477, 1.7270334, -0.2617887
-9.203003, -0.76670265, 0.56510675, 0.9920349, 2.0258982, 2.1483145
-21.841797, -0.5738685, -0.5801091, 1.2376262, 2.43508, 3.3429935
-6.977051, -0.3043511, -1.4601185, 2.0091617, 2.1397092, 2.0904224
-2.182129, -1.319644, -0.057340972, 1.497211, 2.1924806, 1.7698954
16.35083, -0.2617887, 0.27516606, 1.0837983, 1.6316477, -0.7568667
27.800415, 2.1483145, -0.76670265, 0.56510675, 0.9920349, -0.05063244
25.201416, 3.3429935, -0.5738685, -0.5801091, 1.2376262, -0.07137585
12.2647705, 2.0904224, -0.3043511, -1.4601185, 2.0091617, 1.3840994
8.47522, 1.7698954, -1.319644, -0.057340972, 1.497211, 1.8151134
-13.156128, -0.7568667, -0.2617887, 0.27516606, 1.0837983, 2.9745884
14.907715, -0.05063244, 2.1483145, -0.76670265, 0.56510675, 1.4451072
14.566772, -0.07137585, 3.3429935, -0.5738685, -0.5801091, 1.5338534
25.99768, 1.3840994, 2.0904224, -0.3043511, -1.4601185, 1.64672
26.02185, 1.8151134, 1.7698954, -1.319644, -0.057340972, -1.429602
17.985352, 2.9745884, -0.7568667, -0.2617887, 0.27516606, -1.3326715
17.148438, 1.4451072, -0.05063244, 2.1483145, -0.76670265, -1.4723964
17.758545, 1.5338534, -0.07137585, 3.3429935, -0.5738685, -2.4816918
30.51892, 1.64672, 1.3840994, 2.0904224, -0.3043511, -3.5947855
-18.081177, -1.429602, 1.8151134, 1.7698954, -1.319644, 0.68573666
-15.752319, -1.3326715, 2.9745884, -0.7568667, -0.2617887, 1.4552127
-12.04895, -1.4723964, 1.4451072, -0.05063244, 2.1483145, 1.5952423
-21.384521, -2.4816918, 1.5338534, -0.07137585, 3.3429935, 1.5696628
-18.723389, -3.5947855, 1.64672, 1.3840994, 2.0904224, 1.5217881
9.621826, 0.68573666, -1.429602, 1.8151134, 1.7698954, -0.0093332315
18.17688, 1.4552127, -1.3326715, 2.9745884, -0.7568667, -2.0175538
17.24585, 1.5952423, -1.4723964, 1.4451072, -0.05063244, -2.5098455
1.4758301, 1.5696628, -2.4816918, 1.5338534, -0.07137585, -1.2602744
-1.1862793, 1.5217881, -3.5947855, 1.64672, 1.3840994, 0.17341644
0.41015625, -0.0093332315, 0.68573666, -1.429602, 1.8151134, 1.1713539
-20.374756, -2.0175538, 1.4552127, -1.3326715, 2.9745884, 2.9161825
-21.307617, -2.5098455, 1.5952423, -1.4723964, 1.4451072, 3.0650883
-9.774292, -1.2602744, 1.5696628, -2.4816918, 1.5338534, 3.0394363
11.932861, 0.17341644, 1.5217881, -3.5947855, 1.64672, 1.3683591
26.298096, 1.1713539, -0.0093332315, 0.68573666, -1.429602, 1.9843483
26.638916, 2.9161825, -2.0175538, 1.4552127, -1.3326715, 1.4755323
18.415161, 3.0650883, -2.5098455, 1.5952423, -1.4723964, 2.1984577
21.83545, 3.0394363, -1.2602744, 1.5696628, -2.4816918, 2.3709326
12.029175, 1.3683591, 0.17341644, 1.5217881, -3.5947855, 3.1579165
36.214233, 1.9843483, 1.1713539, -0.0093332315, 0.68573666, 1.0196298
26.716187, 1.4755323, 2.9161825, -2.0175538, 1.4552127, 2.0220141
29.733643, 2.1984577, 3.0650883, -2.5098455, 1.5952423, 1.1865262
33.754883, 2.3709326, 3.0394363, -1.2602744, 1.5696628, 1.3956804
33.74695, 3.1579165, 1.3683591, 0.17341644, 1.5217881, 1.022563
20.406616, 1.0196298, 1.9843483, 1.1713539, -0.0093332315, 1.407997
29.97229, 2.0220141, 1.4755323, 2.9161825, -2.0175538, 0.16285479
19.161987, 1.1865262, 2.1984577, 3.0650883, -2.5098455, 0.094537
28.777832, 1.3956804, 2.3709326, 3.0394363, -1.2602744, -0.18506888
23.838501, 1.022563, 3.1579165, 1.3683591, 0.17341644, 0.2639703
18.606323, 1.407997, 1.0196298, 1.9843483, 1.1713539, 0.6610931
8.541382, 0.16285479, 2.0220141, 1.4755323, 2.9161825, 1.9944867
0.9053955, 0.094537, 1.1865262, 2.1984577, 3.0650883, 3.1129594
9.62854, -0.18506888, 1.3956804, 2.3709326, 3.0394363, 2.4211686
